Date,return
2015-12-31,0.0
2016-12-31,0.2974712914946609
2017-12-31,0.15532041585285095
2018-12-31,-0.04552500000416437
2019-12-31,0.06598480941050022
2020-12-31,0.3450478095114444
2021-12-31,-0.067605534796362
2022-12-31,0.0
2023-12-31,-0.1282990322059807
2024-12-31,0.32731468272082775
2025-12-31,0.11891973874920825
2026-12-31,0.1719777734516028
