Date,return
2015-12-31,0.005114063070998265
2016-12-31,0.4426061148719369
2017-12-31,-0.020906593930673734
2018-12-31,-0.12049895512941233
2019-12-31,0.009928135548484374
2020-12-31,-0.1401132433879887
2021-12-31,-0.023320456344814944
2022-12-31,-0.1401835007827993
2023-12-31,0.07024233230378418
2024-12-31,0.25492498125212126
2025-12-31,-0.03483686635789218
2026-12-31,0.03483842776824808
